classId,lec_dis,status,total_spots,enrolled_spots,waitlist_status,days,start_time,end_time,location,units,instructors
ANNEA0597,Tut 5,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Cooney, K.M."
ANNEA0597,Tut 6,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Fabian, L."
ANNEA0597,Tut 7,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Konstantopoulos, G"
ANNEA0597,Tut 8,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Schniedewind, W.M."
ANNEA0597,Tut 9,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Shayegan, M.R."
ANNEA0597,Tut 10,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Slyomovics, S."
ANNEA0597,Tut 11,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Yates, A.D."
ANNEA0599,Tut 1,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Ashby, S."
ANNEA0599,Tut 2,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Bakhos, C.A."
ANNEA0599,Tut 3,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Bonesho, C.E."
ANNEA0599,Tut 4,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Burke, A.A."
ANNEA0599,Tut 5,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Cooney, K.M."
ANNEA0599,Tut 6,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Fabian, L."
ANNEA0599,Tut 7,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Konstantopoulos, G"
ANNEA0599,Tut 8,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Schniedewind, W.M."
ANNEA0599,Tut 9,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Shayegan, M.R."
ANNEA0599,Tut 10,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Slyomovics, S."
ANNEA0599,Tut 11,Closed by Dept Near Eastern Languages and Cultures,0,0,No Waitlist,Not scheduled,,,No Location,2.0-8.0 Variable,"Yates, A.D."
